ride_date,num_rides,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month,dow_Monday,dow_Saturday,dow_Sunday,dow_Thursday,dow_Tuesday,dow_Wednesday,year,days_since_launch,temp_sq,is_weekend,rained
2015-09-18,50285,76.9,87.1,70.0,5.0,0.0,Friday,9,False,False,False,False,False,False,2015,809,5913.610000000001,0,0
2015-09-19,43011,73.9,84.9,69.1,7.7,0.0,Saturday,9,False,True,False,False,False,False,2015,810,5461.210000000001,1,0
2015-09-20,40462,73.3,80.1,69.1,10.8,0.0,Sunday,9,False,False,True,False,False,False,2015,811,5372.889999999999,1,0
2015-09-21,47180,65.4,75.9,59.0,11.0,0.0,Monday,9,True,False,False,False,False,False,2015,812,4277.160000000001,0,0
2015-09-22,48685,66.3,73.0,59.0,10.8,0.0,Tuesday,9,False,False,False,False,True,False,2015,813,4395.69,0,0
2015-09-23,48366,67.6,79.0,59.0,6.3,0.0,Wednesday,9,False,False,False,False,False,True,2015,814,4569.759999999999,0,0
2015-09-24,52706,69.9,81.0,59.0,6.4,0.0,Thursday,9,False,False,False,True,False,False,2015,815,4886.010000000001,0,0
2015-09-25,51368,68.5,81.0,63.0,9.7,0.0,Friday,9,False,False,False,False,False,False,2015,816,4692.25,0,0
2015-09-26,42560,65.9,70.0,60.8,9.5,0.0,Saturday,9,False,True,False,False,False,False,2015,817,4342.81,1,0
2015-09-27,38285,62.2,70.0,55.9,9.1,0.0,Sunday,9,False,False,True,False,False,False,2015,818,3868.84,1,0
2015-09-28,48011,68.5,79.0,55.9,6.3,0.0,Monday,9,True,False,False,False,False,False,2015,819,4692.25,0,0
2015-09-29,48725,74.7,82.9,64.9,5.5,0.0,Tuesday,9,False,False,False,False,True,False,2015,820,5580.09,0,0
2015-09-30,39445,73.2,82.9,66.0,10.6,1.05,Wednesday,9,False,False,False,False,False,True,2015,821,5358.240000000001,0,1
2015-10-01,34719,59.4,78.1,54.0,13.6,0.06,Thursday,10,False,False,False,True,False,False,2015,822,3528.3599999999997,0,1
2015-10-02,9444,53.9,57.9,50.0,16.3,0.13,Friday,10,False,False,False,False,False,False,2015,823,2905.21,0,1
2015-10-03,16564,51.6,55.0,48.2,21.6,1.45,Saturday,10,False,True,False,False,False,False,2015,824,2662.56,1,1
2015-10-04,30214,57.1,63.0,48.9,18.2,0.02,Sunday,10,False,False,True,False,False,False,2015,825,3260.4100000000003,1,1
2015-10-05,44581,57.2,64.9,51.8,11.5,0.0,Monday,10,True,False,False,False,False,False,2015,826,3271.84,0,0
2015-10-06,49719,62.4,73.0,52.0,5.0,0.0,Tuesday,10,False,False,False,False,True,False,2015,827,3893.7599999999998,0,0
2015-10-07,50141,64.6,73.0,55.0,5.5,0.0,Wednesday,10,False,False,False,False,False,True,2015,828,4173.159999999999,0,0
2015-10-08,50179,64.2,73.0,59.0,5.9,0.0,Thursday,10,False,False,False,True,False,False,2015,829,4121.64,0,0
2015-10-09,37283,66.9,78.1,60.1,7.7,0.0,Friday,10,False,False,False,False,False,False,2015,830,4475.610000000001,0,0
2015-10-10,39345,60.0,78.1,52.0,8.1,0.5,Saturday,10,False,True,False,False,False,False,2015,831,3600.0,1,1
2015-10-11,38967,59.7,70.0,52.0,6.2,0.0,Sunday,10,False,False,True,False,False,False,2015,832,3564.09,1,0
2015-10-12,45584,64.5,75.9,53.1,6.4,0.0,Monday,10,True,False,False,False,False,False,2015,833,4160.25,0,0
2015-10-13,49047,66.1,75.9,55.9,6.8,0.0,Tuesday,10,False,False,False,False,True,False,2015,834,4369.209999999999,0,0
2015-10-14,49998,64.5,73.0,59.0,9.2,0.0,Wednesday,10,False,False,False,False,False,True,2015,835,4160.25,0,0
2015-10-15,48783,58.5,68.0,52.0,9.1,0.0,Thursday,10,False,False,False,True,False,False,2015,836,3422.25,0,0
2015-10-16,46484,59.0,64.0,52.0,10.0,0.0,Friday,10,False,False,False,False,False,False,2015,837,3481.0,0,0
2015-10-17,31809,52.9,64.0,48.0,11.6,0.0,Saturday,10,False,True,False,False,False,False,2015,838,2798.41,1,0
2015-10-18,23978,44.4,55.0,39.0,11.4,0.0,Sunday,10,False,False,True,False,False,False,2015,839,1971.36,1,0
2015-10-19,36570,43.5,53.1,37.0,8.1,0.0,Monday,10,True,False,False,False,False,False,2015,840,1892.25,0,0
2015-10-20,45376,56.0,71.1,37.0,10.5,0.0,Tuesday,10,False,False,False,False,True,False,2015,841,3136.0,0,0
2015-10-21,49121,65.5,75.9,48.9,5.9,0.0,Wednesday,10,False,False,False,False,False,True,2015,842,4290.25,0,0
2015-10-22,49604,65.0,75.9,57.0,7.2,0.0,Thursday,10,False,False,False,True,False,False,2015,843,4225.0,0,0
2015-10-23,44679,60.0,75.9,52.0,11.0,0.0,Friday,10,False,False,False,False,False,False,2015,844,3600.0,0,0
2015-10-24,31713,48.3,64.9,41.0,7.7,0.0,Saturday,10,False,True,False,False,False,False,2015,845,2332.89,1,0
2015-10-25,29289,59.3,68.0,41.0,9.1,0.01,Sunday,10,False,False,True,False,False,False,2015,846,3516.49,1,1
2015-10-26,42165,53.0,68.0,48.0,8.4,0.02,Monday,10,True,False,False,False,False,False,2015,847,2809.0,0,1
2015-10-27,44553,52.2,59.0,46.0,6.0,0.0,Tuesday,10,False,False,False,False,True,False,2015,848,2724.84,0,0
2015-10-28,20736,56.9,70.0,46.0,12.7,0.0,Wednesday,10,False,False,False,False,False,True,2015,849,3237.6099999999997,0,0
2015-10-29,45358,67.6,73.9,51.1,13.5,1.26,Thursday,10,False,False,False,True,False,False,2015,850,4569.759999999999,0,1
2015-10-30,44518,56.8,73.9,51.1,13.4,0.01,Friday,10,False,False,False,False,False,False,2015,851,3226.24,0,1
2015-10-31,31756,49.0,60.1,43.0,7.8,0.0,Saturday,10,False,True,False,False,False,False,2015,852,2401.0,1,0
2015-11-01,30622,57.3,64.9,43.0,7.1,0.0,Sunday,11,False,False,True,False,False,False,2015,853,3283.2899999999995,1,0
2015-11-02,44534,60.2,64.9,53.1,4.9,0.0,Monday,11,True,False,False,False,False,False,2015,854,3624.0400000000004,0,0
2015-11-03,49326,61.3,73.0,51.1,2.5,0.0,Tuesday,11,False,False,False,False,True,False,2015,855,3757.6899999999996,0,0
2015-11-04,49487,61.5,73.0,51.1,3.6,0.0,Wednesday,11,False,False,False,False,False,True,2015,856,3782.25,0,0
2015-11-05,43006,62.0,71.1,55.0,3.3,0.0,Thursday,11,False,False,False,True,False,False,2015,857,3844.0,0,0
2015-11-06,47162,68.3,75.0,57.0,7.5,0.0,Friday,11,False,False,False,False,False,False,2015,858,4664.889999999999,0,0
2015-11-07,35586,65.9,75.0,57.0,9.2,0.0,Saturday,11,False,True,False,False,False,False,2015,859,4342.81,1,0
2015-11-08,32317,53.5,72.0,48.0,9.9,0.0,Sunday,11,False,False,True,False,False,False,2015,860,2862.25,1,0
2015-11-09,42262,53.0,60.1,46.0,2.9,0.0,Monday,11,True,False,False,False,False,False,2015,861,2809.0,0,0
2015-11-10,21585,56.0,60.1,46.0,9.6,0.0,Tuesday,11,False,False,False,False,True,False,2015,862,3136.0,0,0
2015-11-11,37705,53.2,59.0,50.0,12.7,0.5,Wednesday,11,False,False,False,False,False,True,2015,863,2830.2400000000002,0,1
2015-11-12,37319,55.2,60.1,50.0,8.0,0.23,Thursday,11,False,False,False,True,False,False,2015,864,3047.0400000000004,0,1
2015-11-13,38970,56.8,60.1,51.1,16.1,0.01,Friday,11,False,False,False,False,False,False,2015,865,3226.24,0,1
2015-11-14,25299,47.8,59.0,45.0,16.2,0.0,Saturday,11,False,True,False,False,False,False,2015,866,2284.8399999999997,1,0
2015-11-15,25990,47.4,59.0,42.1,8.5,0.0,Sunday,11,False,False,True,False,False,False,2015,867,2246.7599999999998,1,0
2015-11-16,40916,58.8,68.0,42.1,5.7,0.0,Monday,11,True,False,False,False,False,False,2015,868,3457.4399999999996,0,0
2015-11-17,38939,49.1,68.0,41.0,10.7,0.0,Tuesday,11,False,False,False,False,True,False,2015,869,2410.81,0,0
2015-11-18,41485,50.5,59.0,41.0,7.3,0.0,Wednesday,11,False,False,False,False,False,True,2015,870,2550.25,0,0
2015-11-19,21890,59.7,64.0,45.0,11.7,0.0,Thursday,11,False,False,False,True,False,False,2015,871,3564.09,0,0
2015-11-20,38205,58.9,64.4,53.1,12.5,1.16,Friday,11,False,False,False,False,False,False,2015,872,3469.21,0,1
2015-11-21,28038,47.2,64.0,43.0,8.7,0.0,Saturday,11,False,True,False,False,False,False,2015,873,2227.84,1,0
2015-11-22,23343,52.1,55.9,43.0,7.9,0.0,Sunday,11,False,False,True,False,False,False,2015,874,2714.4100000000003,1,0
2015-11-23,30136,41.8,55.9,36.0,13.2,0.0,Monday,11,True,False,False,False,False,False,2015,875,1747.2399999999998,0,0
2015-11-24,32218,39.2,46.9,33.1,7.2,0.0,Tuesday,11,False,False,False,False,True,False,2015,876,1536.6400000000003,0,0
2015-11-25,30295,44.0,48.9,33.1,6.5,0.0,Wednesday,11,False,False,False,False,False,True,2015,877,1936.0,0,0
2015-11-26,13291,48.1,60.1,39.9,3.9,0.0,Thursday,11,False,False,False,True,False,False,2015,878,2313.61,0,0
2015-11-27,22824,55.6,64.9,41.0,5.0,0.0,Friday,11,False,False,False,False,False,False,2015,879,3091.36,0,0
2015-11-28,15830,57.2,64.9,46.9,6.8,0.0,Saturday,11,False,True,False,False,False,False,2015,880,3271.84,1,0
2015-11-29,18452,43.0,46.9,37.9,8.7,0.03,Sunday,11,False,False,True,False,False,False,2015,881,1849.0,1,1
2015-11-30,30213,39.8,46.0,33.8,10.5,0.0,Monday,11,True,False,False,False,False,False,2015,882,1584.0399999999997,0,0
2015-12-01,18399,47.1,53.6,44.1,9.6,0.13,Tuesday,12,False,False,False,False,True,False,2015,883,2218.4100000000003,0,1
2015-12-02,23782,48.1,55.4,46.0,5.1,0.24,Wednesday,12,False,False,False,False,False,True,2015,884,2313.61,0,1
2015-12-03,33917,51.4,57.2,46.9,11.5,0.1,Thursday,12,False,False,False,True,False,False,2015,885,2641.96,0,1
2015-12-04,34737,46.9,55.9,44.1,10.5,0.0,Friday,12,False,False,False,False,False,False,2015,886,2199.6099999999997,0,0
2015-12-05,26358,47.1,52.0,43.0,4.1,0.0,Saturday,12,False,True,False,False,False,False,2015,887,2218.4100000000003,1,0
2015-12-06,24943,47.1,53.1,39.9,3.6,0.0,Sunday,12,False,False,True,False,False,False,2015,888,2218.4100000000003,1,0
2015-12-07,34139,48.8,55.0,39.9,4.5,0.0,Monday,12,True,False,False,False,False,False,2015,889,2381.4399999999996,0,0
2015-12-08,35614,45.3,55.0,41.0,6.5,0.0,Tuesday,12,False,False,False,False,True,False,2015,890,2052.0899999999997,0,0
2015-12-09,35306,45.7,53.1,39.0,4.2,0.0,Wednesday,12,False,False,False,False,False,True,2015,891,2088.4900000000002,0,0
2015-12-10,39099,55.0,61.0,39.0,6.0,0.0,Thursday,12,False,False,False,True,False,False,2015,892,3025.0,0,0
2015-12-11,39060,54.3,61.0,48.9,5.4,0.0,Friday,12,False,False,False,False,False,False,2015,893,2948.49,0,0
2015-12-12,31957,59.0,66.0,48.9,3.6,0.0,Saturday,12,False,True,False,False,False,False,2015,894,3481.0,1,0
2015-12-13,32001,57.1,66.0,53.1,3.3,0.0,Sunday,12,False,False,True,False,False,False,2015,895,3260.4100000000003,1,0
2015-12-14,32518,53.7,62.1,51.1,5.6,0.0,Monday,12,True,False,False,False,False,False,2015,896,2883.6900000000005,0,0
2015-12-15,38661,60.7,64.4,55.0,12.4,0.39,Tuesday,12,False,False,False,False,True,False,2015,897,3684.4900000000002,0,1
2015-12-16,35643,50.0,64.0,45.0,10.8,0.11,Wednesday,12,False,False,False,False,False,True,2015,898,2500.0,0,1
2015-12-17,21961,53.4,59.0,48.0,6.5,0.05,Thursday,12,False,False,False,True,False,False,2015,899,2851.56,0,1
2015-12-18,30704,51.1,59.0,43.0,9.6,0.88,Friday,12,False,False,False,False,False,False,2015,900,2611.21,0,1
2015-12-19,17778,39.2,57.0,36.0,15.5,0.01,Saturday,12,False,True,False,False,False,False,2015,901,1536.6400000000003,1,1
2015-12-20,17030,39.8,44.1,36.0,12.0,0.0,Sunday,12,False,False,True,False,False,False,2015,902,1584.0399999999997,1,0
2015-12-21,29800,45.6,55.0,36.0,8.0,0.0,Monday,12,True,False,False,False,False,False,2015,903,2079.36,0,0
2015-12-22,22941,56.8,62.6,55.0,6.4,0.0,Tuesday,12,False,False,False,False,True,False,2015,904,3226.24,0,0
2015-12-23,14817,54.2,62.1,50.0,6.1,0.18,Wednesday,12,False,False,False,False,False,True,2015,905,2937.6400000000003,0,1
2015-12-24,18447,64.0,72.0,50.0,9.2,1.46,Thursday,12,False,False,False,True,False,False,2015,906,4096.0,0,1
2015-12-25,12333,60.3,72.0,54.0,2.3,0.01,Friday,12,False,False,False,False,False,False,2015,907,3636.0899999999997,0,1
2015-12-26,13914,54.5,64.0,50.0,7.7,0.03,Saturday,12,False,True,False,False,False,False,2015,908,2970.25,1,1
2015-12-27,13177,52.4,62.6,46.0,6.8,0.14,Sunday,12,False,False,True,False,False,False,2015,909,2745.7599999999998,1,1
2015-12-28,18889,44.8,62.1,39.0,11.7,0.02,Monday,12,True,False,False,False,False,False,2015,910,2007.0399999999997,0,1
2015-12-29,13347,40.2,46.9,33.8,12.7,0.37,Tuesday,12,False,False,False,False,True,False,2015,911,1616.0400000000002,0,1
2015-12-30,22477,41.8,48.0,34.0,4.8,0.13,Wednesday,12,False,False,False,False,False,True,2015,912,1747.2399999999998,0,1
2015-12-31,20376,47.0,48.2,46.0,5.7,0.17,Thursday,12,False,False,False,True,False,False,2015,913,2209.0,0,1
2016-01-01,11009,41.9,50.0,39.0,11.8,0.03,Friday,1,False,False,False,False,False,False,2016,914,1755.61,0,1
2016-01-02,14587,37.3,43.0,34.0,11.9,0.0,Saturday,1,False,True,False,False,False,False,2016,915,1391.2899999999997,1,0
2016-01-03,15499,40.0,46.9,34.0,9.9,0.0,Sunday,1,False,False,True,False,False,False,2016,916,1600.0,1,0
2016-01-04,19593,33.7,46.9,21.0,13.9,0.0,Monday,1,True,False,False,False,False,False,2016,917,1135.6900000000003,0,0
2016-01-05,18053,19.5,37.9,12.9,13.8,0.0,Tuesday,1,False,False,False,False,True,False,2016,918,380.25,0,0
2016-01-06,24569,32.2,43.0,12.9,4.2,0.0,Wednesday,1,False,False,False,False,False,True,2016,919,1036.8400000000001,0,0
2016-01-07,27773,39.0,48.0,26.1,3.7,0.0,Thursday,1,False,False,False,True,False,False,2016,920,1521.0,0,0
2016-01-08,28709,40.3,48.0,32.0,7.0,0.0,Friday,1,False,False,False,False,False,False,2016,921,1624.0899999999997,0,0
2016-01-09,20846,43.7,48.0,34.0,10.8,0.0,Saturday,1,False,True,False,False,False,False,2016,922,1909.6900000000003,1,0
2016-01-10,14275,50.9,59.0,41.0,12.7,0.63,Sunday,1,False,False,True,False,False,False,2016,923,2590.81,1,1
2016-01-11,22937,37.8,59.0,30.9,16.0,0.79,Monday,1,True,False,False,False,False,False,2016,924,1428.8399999999997,0,1
2016-01-12,25211,32.9,45.0,26.1,9.0,0.0,Tuesday,1,False,False,False,False,True,False,2016,925,1082.4099999999999,0,0
2016-01-13,21133,29.3,45.0,24.1,16.9,0.0,Wednesday,1,False,False,False,False,False,True,2016,926,858.49,0,0
2016-01-14,23780,28.7,39.0,24.1,11.0,0.0,Thursday,1,False,False,False,True,False,False,2016,927,823.6899999999999,0,0
2016-01-15,28435,40.2,52.0,24.1,4.8,0.0,Friday,1,False,False,False,False,False,False,2016,928,1616.0400000000002,0,0
2016-01-16,19178,46.3,52.0,34.0,9.6,0.24,Saturday,1,False,True,False,False,False,False,2016,929,2143.6899999999996,1,1
2016-01-17,12024,38.9,46.9,30.2,9.5,0.02,Sunday,1,False,False,True,False,False,False,2016,930,1513.2099999999998,1,1
2016-01-18,12718,29.0,44.1,24.1,15.0,0.05,Monday,1,True,False,False,False,False,False,2016,931,841.0,0,1
2016-01-19,17281,22.8,33.1,18.0,19.0,0.0,Tuesday,1,False,False,False,False,True,False,2016,932,519.84,0,0
2016-01-20,23420,32.1,37.9,18.0,13.0,0.0,Wednesday,1,False,False,False,False,False,True,2016,933,1030.41,0,0
2016-01-21,23672,32.6,37.9,28.0,10.8,0.0,Thursday,1,False,False,False,True,False,False,2016,934,1062.76,0,0
2016-01-22,20950,27.3,37.9,21.9,10.5,0.0,Friday,1,False,False,False,False,False,False,2016,935,745.2900000000001,0,0
2016-01-27,6761,44.4,48.9,35.1,10.3,0.01,Wednesday,1,False,False,False,False,False,True,2016,940,1971.36,0,1
2016-01-28,11946,37.9,48.0,28.9,5.4,0.0,Thursday,1,False,False,False,True,False,False,2016,941,1436.4099999999999,0,0
2016-01-29,16028,39.8,44.1,28.9,8.0,0.0,Friday,1,False,False,False,False,False,False,2016,942,1584.0399999999997,0,0
2016-01-30,12973,34.0,42.1,30.0,10.4,0.0,Saturday,1,False,True,False,False,False,False,2016,943,1156.0,1,0
2016-01-31,16118,42.4,55.9,30.0,6.8,0.0,Sunday,1,False,False,True,False,False,False,2016,944,1797.76,1,0
2016-02-01,24334,50.5,59.0,37.0,6.5,0.0,Monday,2,True,False,False,False,False,False,2016,945,2550.25,0,0
2016-02-02,28528,45.5,59.0,37.9,5.0,0.0,Tuesday,2,False,False,False,False,True,False,2016,946,2070.25,0,0
2016-02-03,16203,48.1,57.0,37.9,9.0,0.0,Wednesday,2,False,False,False,False,False,True,2016,947,2313.61,0,0
2016-02-04,27766,54.0,57.9,42.1,8.2,0.69,Thursday,2,False,False,False,True,False,False,2016,948,2916.0,0,1
2016-02-05,13670,39.4,57.9,32.0,13.7,0.31,Friday,2,False,False,False,False,False,False,2016,949,1552.36,0,1
2016-02-06,16933,36.0,44.1,32.0,9.3,0.05,Saturday,2,False,True,False,False,False,False,2016,950,1296.0,1,1
2016-02-07,17605,39.6,46.0,32.0,5.0,0.0,Sunday,2,False,False,True,False,False,False,2016,951,1568.16,1,0
2016-02-08,19026,36.7,39.9,30.2,13.5,0.0,Monday,2,True,False,False,False,False,False,2016,952,1346.89,0,0
2016-02-09,22741,30.2,41.0,27.0,8.3,0.06,Tuesday,2,False,False,False,False,True,False,2016,953,912.04,0,1
2016-02-10,22420,35.4,39.9,27.0,7.6,0.01,Wednesday,2,False,False,False,False,False,True,2016,954,1253.1599999999999,0,1
2016-02-11,18748,28.1,39.9,23.0,17.3,0.0,Thursday,2,False,False,False,True,False,False,2016,955,789.6100000000001,0,0
2016-02-12,16449,21.7,32.0,17.1,12.3,0.05,Friday,2,False,False,False,False,False,False,2016,956,470.89,0,1
2016-02-13,6625,21.6,27.0,10.9,17.0,0.0,Saturday,2,False,True,False,False,False,False,2016,957,466.56000000000006,1,0
2016-02-14,4653,8.3,24.1,1.0,15.8,0.0,Sunday,2,False,False,True,False,False,False,2016,958,68.89000000000001,1,0
2016-02-15,5884,19.1,30.9,1.0,6.2,0.0,Monday,2,True,False,False,False,False,False,2016,959,364.81000000000006,0,0
2016-02-16,14542,46.1,57.2,30.9,13.4,0.49,Tuesday,2,False,False,False,False,True,False,2016,960,2125.21,0,1
2016-02-17,23572,39.9,57.0,35.1,12.6,0.8,Wednesday,2,False,False,False,False,False,True,2016,961,1592.01,0,1
2016-02-18,22261,33.9,41.0,28.9,12.8,0.0,Thursday,2,False,False,False,True,False,False,2016,962,1149.2099999999998,0,0
2016-02-19,21959,30.2,37.4,25.0,7.6,0.0,Friday,2,False,False,False,False,False,False,2016,963,912.04,0,0
2016-02-20,24484,47.4,62.1,25.0,10.1,0.0,Saturday,2,False,True,False,False,False,False,2016,964,2246.7599999999998,1,0
2016-02-21,20052,53.1,62.1,39.9,8.4,0.0,Sunday,2,False,False,True,False,False,False,2016,965,2819.61,1,0
2016-02-22,28233,46.0,57.0,39.0,6.1,0.05,Monday,2,True,False,False,False,False,False,2016,966,2116.0,0,1
2016-02-23,16133,38.8,53.1,36.0,13.0,0.0,Tuesday,2,False,False,False,False,True,False,2016,967,1505.4399999999998,0,0
2016-02-24,9761,39.8,55.4,35.6,14.0,0.3,Wednesday,2,False,False,False,False,False,True,2016,968,1584.0399999999997,0,1
2016-02-25,25102,52.7,61.0,36.0,17.1,1.48,Thursday,2,False,False,False,True,False,False,2016,969,2777.2900000000004,0,1
2016-02-26,22573,36.6,41.0,33.1,17.7,0.02,Friday,2,False,False,False,False,False,False,2016,970,1339.5600000000002,0,1
2016-02-27,17226,32.6,42.1,28.0,11.5,0.0,Saturday,2,False,True,False,False,False,False,2016,971,1062.76,1,0
2016-02-28,25437,46.3,61.0,28.0,10.1,0.0,Sunday,2,False,False,True,False,False,False,2016,972,2143.6899999999996,1,0
2016-02-29,27954,51.2,61.0,39.0,9.4,0.0,Monday,2,True,False,False,False,False,False,2016,973,2621.4400000000005,0,0
2016-03-01,30509,46.6,61.0,39.9,11.4,0.07,Tuesday,3,False,False,False,False,True,False,2016,974,2171.56,0,1
2016-03-02,26195,46.5,55.9,36.0,15.1,0.17,Wednesday,3,False,False,False,False,False,True,2016,975,2162.25,0,1
2016-03-03,24061,31.5,36.0,27.0,11.9,0.0,Thursday,3,False,False,False,True,False,False,2016,976,992.25,0,0
2016-03-04,17369,33.7,42.1,27.0,10.0,0.04,Friday,3,False,False,False,False,False,False,2016,977,1135.6900000000003,0,1
2016-03-05,18023,34.8,42.1,30.0,9.4,0.04,Saturday,3,False,True,False,False,False,False,2016,978,1211.0399999999997,1,1
2016-03-06,18832,37.8,46.9,30.0,4.5,0.0,Sunday,3,False,False,True,False,False,False,2016,979,1428.8399999999997,1,0
2016-03-07,31492,45.1,61.0,33.1,9.3,0.0,Monday,3,True,False,False,False,False,False,2016,980,2034.0100000000002,0,0
2016-03-08,36521,53.9,64.0,37.0,5.8,0.0,Tuesday,3,False,False,False,False,True,False,2016,981,2905.21,0,0
2016-03-09,41490,54.0,75.0,41.0,5.3,0.0,Wednesday,3,False,False,False,False,False,True,2016,982,2916.0,0,0
2016-03-10,42252,70.0,78.1,64.0,6.7,0.0,Thursday,3,False,False,False,True,False,False,2016,983,4900.0,0,0
2016-03-11,38195,61.2,78.1,54.0,9.7,0.04,Friday,3,False,False,False,False,False,False,2016,984,3745.4400000000005,0,1
2016-03-12,32771,49.6,66.0,41.0,7.2,0.0,Saturday,3,False,True,False,False,False,False,2016,985,2460.1600000000003,1,0
2016-03-13,27550,56.7,64.0,41.0,5.6,0.0,Sunday,3,False,False,True,False,False,False,2016,986,3214.8900000000003,1,0
2016-03-14,10930,47.6,64.0,41.0,12.0,0.02,Monday,3,True,False,False,False,False,False,2016,987,2265.76,0,1
2016-03-15,31596,48.0,57.0,41.0,12.8,0.17,Tuesday,3,False,False,False,False,True,False,2016,988,2304.0,0,1
2016-03-16,36067,53.5,64.9,44.1,3.2,0.0,Wednesday,3,False,False,False,False,False,True,2016,989,2862.25,0,0
2016-03-17,35390,52.2,64.9,45.0,7.6,0.02,Thursday,3,False,False,False,True,False,False,2016,990,2724.84,0,1
2016-03-18,34647,53.0,64.0,45.0,13.3,0.04,Friday,3,False,False,False,False,False,False,2016,991,2809.0,0,1
2016-03-19,24048,43.5,57.0,37.0,7.0,0.0,Saturday,3,False,True,False,False,False,False,2016,992,1892.25,1,0
2016-03-20,16678,38.9,46.9,33.1,12.7,0.0,Sunday,3,False,False,True,False,False,False,2016,993,1513.2099999999998,1,0
2016-03-21,26414,39.6,50.0,33.1,10.4,0.14,Monday,3,True,False,False,False,False,False,2016,994,1568.16,0,1
2016-03-22,33497,43.8,55.0,37.0,13.6,0.07,Tuesday,3,False,False,False,False,True,False,2016,995,1918.4399999999998,0,1
2016-03-23,40983,57.4,71.1,50.0,9.1,0.0,Wednesday,3,False,False,False,False,False,True,2016,996,3294.7599999999998,0,0
2016-03-24,36495,50.1,71.1,44.1,11.2,0.0,Thursday,3,False,False,False,True,False,False,2016,997,2510.01,0,0
2016-03-25,34097,55.9,73.0,44.1,7.9,0.0,Friday,3,False,False,False,False,False,False,2016,998,3124.81,0,0
2016-03-26,27478,47.0,73.0,39.0,10.5,0.07,Saturday,3,False,True,False,False,False,False,2016,999,2209.0,1,1
2016-03-27,22483,45.8,54.0,39.0,6.8,0.0,Sunday,3,False,False,True,False,False,False,2016,1000,2097.64,1,0
2016-03-28,20345,47.3,62.1,42.8,11.2,0.19,Monday,3,True,False,False,False,False,False,2016,1001,2237.2899999999995,0,1
2016-03-29,31481,49.7,63.0,43.0,21.8,0.32,Tuesday,3,False,False,False,False,True,False,2016,1002,2470.09,0,1
2016-03-30,33684,45.4,53.1,39.0,10.7,0.0,Wednesday,3,False,False,False,False,False,True,2016,1003,2061.16,0,0
2016-03-31,38348,57.2,70.0,39.0,11.1,0.0,Thursday,3,False,False,False,True,False,False,2016,1004,3271.84,0,0
2016-04-01,34449,62.6,79.0,48.9,9.1,0.0,Friday,4,False,False,False,False,False,False,2016,1005,3918.76,0,0
2016-04-02,21839,56.3,79.0,48.9,6.9,0.01,Saturday,4,False,True,False,False,False,False,2016,1006,3169.6899999999996,1,1
2016-04-03,15322,42.3,61.0,35.1,19.7,0.24,Sunday,4,False,False,True,False,False,False,2016,1007,1789.2899999999997,1,1
2016-04-04,12302,39.7,50.0,35.1,9.4,0.11,Monday,4,True,False,False,False,False,False,2016,1008,1576.0900000000001,0,1
2016-04-05,26238,33.3,45.0,27.0,13.3,0.5,Tuesday,4,False,False,False,False,True,False,2016,1009,1108.8899999999999,0,1
2016-04-06,29365,39.0,48.0,27.0,9.9,0.0,Wednesday,4,False,False,False,False,False,True,2016,1010,1521.0,0,0
2016-04-07,30402,52.0,60.1,32.0,12.8,0.0,Thursday,4,False,False,False,True,False,False,2016,1011,2704.0,0,0
2016-04-08,30817,48.9,60.1,44.1,13.7,0.15,Friday,4,False,False,False,False,False,False,2016,1012,2391.21,0,1
2016-04-09,12702,41.1,46.9,37.4,8.1,0.0,Saturday,4,False,True,False,False,False,False,2016,1013,1689.21,1,0
2016-04-10,23229,40.5,50.0,33.1,11.5,0.07,Sunday,4,False,False,True,False,False,False,2016,1014,1640.25,1,1
2016-04-11,32048,50.2,61.0,33.1,11.7,0.0,Monday,4,True,False,False,False,False,False,2016,1015,2520.0400000000004,0,0
2016-04-12,23765,53.2,61.0,44.1,10.9,0.04,Tuesday,4,False,False,False,False,True,False,2016,1016,2830.2400000000002,0,1
2016-04-13,37539,48.4,57.9,42.1,8.8,0.19,Wednesday,4,False,False,False,False,False,True,2016,1017,2342.56,0,1
2016-04-14,38505,49.9,61.0,42.1,6.5,0.0,Thursday,4,False,False,False,True,False,False,2016,1018,2490.0099999999998,0,0
2016-04-15,39676,50.8,63.0,43.0,5.2,0.0,Friday,4,False,False,False,False,False,False,2016,1019,2580.64,0,0
2016-04-16,36148,52.6,64.9,44.1,6.7,0.0,Saturday,4,False,True,False,False,False,False,2016,1020,2766.76,1,0
2016-04-17,38843,55.8,73.9,45.0,4.5,0.0,Sunday,4,False,False,True,False,False,False,2016,1021,3113.64,1,0
2016-04-18,43994,62.5,80.1,48.0,4.4,0.0,Monday,4,True,False,False,False,False,False,2016,1022,3906.25,0,0
2016-04-19,46075,65.5,80.1,48.9,8.6,0.0,Tuesday,4,False,False,False,False,True,False,2016,1023,4290.25,0,0
2016-04-20,44547,58.8,69.1,51.1,10.7,0.0,Wednesday,4,False,False,False,False,False,True,2016,1024,3457.4399999999996,0,0
2016-04-21,45570,58.8,70.0,50.0,8.2,0.0,Thursday,4,False,False,False,True,False,False,2016,1025,3457.4399999999996,0,0
2016-04-22,48815,70.0,78.1,50.0,7.1,0.0,Friday,4,False,False,False,False,False,False,2016,1026,4900.0,0,0
